2.127,drone_lukas_posx,0.4561462154528487
2.127,drone_lukas_posy,0.5402887818861514
2.127,drone_lukas_posz,0.017388395669105078
2.127,drone_lukas_qw,-0.04605888423859574
2.127,drone_lukas_qx,-0.021287273040256086
2.127,drone_lukas_qy,0.012273673412022339
2.127,drone_lukas_qz,0.9986364644504928
22.574,drone_lukas_posx,0.5467833500414009
22.574,drone_lukas_posy,0.5468991837244019
22.574,drone_lukas_posz,0.9520307943898333
22.574,drone_lukas_qw,-0.0470137091232506
22.574,drone_lukas_qx,-0.02372893612824981
22.574,drone_lukas_qy,0.01331345692328477
22.574,drone_lukas_qz,0.9985236104416598
43.042,drone_lukas_posx,0.5468547721944921
43.042,drone_lukas_posy,0.5462556075697349
43.042,drone_lukas_posz,0.9516457873730007
43.042,drone_lukas_qw,-0.046426712390691585
43.042,drone_lukas_qx,-0.021112859438870975
43.042,drone_lukas_qy,0.016925442160553472
43.042,drone_lukas_qz,0.9985551246428894
63.587,drone_lukas_posx,0.5467841064024905
63.587,drone_lukas_posy,0.5457969855344766
63.587,drone_lukas_posz,0.9513448729857799
63.587,drone_lukas_qw,-0.04712335980771141
63.587,drone_lukas_qx,-0.020148934619539285
63.587,drone_lukas_qy,0.01702093097659705
63.587,drone_lukas_qz,0.9985407839957366
84.11,drone_lukas_posx,0.5469195643672619
84.11,drone_lukas_posy,0.5451111512671746
84.11,drone_lukas_posz,0.9509745492658772
84.11,drone_lukas_qw,-0.04948686082541045
84.11,drone_lukas_qx,-0.021772586195821612
84.11,drone_lukas_qy,0.011100156072457517
84.11,drone_lukas_qz,0.9984757341223467
104.627,drone_lukas_posx,0.5471216080224629
104.627,drone_lukas_posy,0.5445770354391761
104.627,drone_lukas_posz,0.9508177764992873
104.627,drone_lukas_qw,-0.0479855411901604
104.627,drone_lukas_qx,-0.021534250314762953
104.627,drone_lukas_qy,0.015716714457872764
104.627,drone_lukas_qz,0.9984921876443091
125.156,drone_lukas_posx,0.547147408075378
125.156,drone_lukas_posy,0.5440533875254949
125.156,drone_lukas_posz,0.9506191660653293
125.156,drone_lukas_qw,-0.04732884549760911
125.156,drone_lukas_qx,-0.021654798256365074
125.156,drone_lukas_qy,0.013960420951189444
125.156,drone_lukas_qz,0.9985470228002311
145.717,drone_lukas_posx,0.5472135466446647
145.717,drone_lukas_posy,0.5434662389999092
145.717,drone_lukas_posz,0.9503875172407927
145.717,drone_lukas_qw,-0.048127615312487035
145.717,drone_lukas_qx,-0.02257171297000547
145.717,drone_lukas_qy,0.013469094028891989
145.717,drone_lukas_qz,0.9984952848781881
166.26,drone_lukas_posx,0.5473182092406765
166.26,drone_lukas_posy,0.5426470588106619
166.26,drone_lukas_posz,0.9501087479036452
166.26,drone_lukas_qw,-0.048523093199057774
166.26,drone_lukas_qx,-0.019261846568336915
166.26,drone_lukas_qy,0.017561585498585157
166.26,drone_lukas_qz,0.998481888372518
186.816,drone_lukas_posx,0.547346039914447
186.816,drone_lukas_posy,0.5419877478170998
186.816,drone_lukas_posz,0.9499823219164956
186.816,drone_lukas_qw,-0.05063383052727683
186.816,drone_lukas_qx,-0.02214718991872581
186.816,drone_lukas_qy,0.013074096076623227
186.816,drone_lukas_qz,0.998386090245962
207.374,drone_lukas_posx,0.5474874033222799
207.374,drone_lukas_posy,0.5413456428963116
207.374,drone_lukas_posz,0.9496876384444308
207.374,drone_lukas_qw,-0.04940238643877436
207.374,drone_lukas_qx,-0.022452963078970812
207.374,drone_lukas_qy,0.015074058636764127
207.374,drone_lukas_qz,0.9984127610459232
227.935,drone_lukas_posx,0.5475611841102925
227.935,drone_lukas_posy,0.5407392518601527
227.935,drone_lukas_posz,0.949488113200956
227.935,drone_lukas_qw,-0.050122406265940805
227.935,drone_lukas_qx,-0.02283033910970375
227.935,drone_lukas_qy,0.01604058296004249
227.935,drone_lukas_qz,0.9983532539660248
248.506,drone_lukas_posx,0.5476756273026836
248.506,drone_lukas_posy,0.5400103715978892
248.506,drone_lukas_posz,0.949331143624903
248.506,drone_lukas_qw,-0.0481954090113817
248.506,drone_lukas_qx,-0.020777231914139924
248.506,drone_lukas_qy,0.018109322234899645
248.506,drone_lukas_qz,0.9984575913039092
269.079,drone_lukas_posx,0.5476810192315651
269.079,drone_lukas_posy,0.5390110181006564
269.079,drone_lukas_posz,0.948969657600041
269.079,drone_lukas_qw,-0.05405984999619853
269.079,drone_lukas_qx,-0.028835323712224546
269.079,drone_lukas_qy,0.01626610856372684
269.079,drone_lukas_qz,0.9979887125799534
289.669,drone_lukas_posx,0.5477593849475104
289.669,drone_lukas_posy,0.5388694986678517
289.669,drone_lukas_posz,0.9489604846081547
289.669,drone_lukas_qw,-0.04579065367719884
289.669,drone_lukas_qx,-0.02712826045981219
289.669,drone_lukas_qy,0.013539883620306711
289.669,drone_lukas_qz,0.9984908337445006
310.268,drone_lukas_posx,0.5478935852084338
310.268,drone_lukas_posy,0.537899710904525
310.268,drone_lukas_posz,0.948774609121554
310.268,drone_lukas_qw,-0.046862724593667665
310.268,drone_lukas_qx,-0.022767338590633488
310.268,drone_lukas_qy,0.010965216944709732
310.268,drone_lukas_qz,0.9985816428086954
330.876,drone_lukas_posx,0.5479143761826731
330.876,drone_lukas_posy,0.5371570087787947
330.876,drone_lukas_posz,0.9485855260571999
330.876,drone_lukas_qw,-0.04739012515718426
330.876,drone_lukas_qx,-0.022835972084178712
330.876,drone_lukas_qy,0.016546227041874438
330.876,drone_lukas_qz,0.9984783006090998
351.476,drone_lukas_posx,0.5478113969691994
351.476,drone_lukas_posy,0.5364159213443205
351.476,drone_lukas_posz,0.9483730339078835
351.476,drone_lukas_qw,-0.05010870392665133
351.476,drone_lukas_qx,-0.02219760703521952
351.476,drone_lukas_qy,0.01673207898428975
351.476,drone_lukas_qz,0.9983568608296157
372.068,drone_lukas_posx,0.547973339149836
372.068,drone_lukas_posy,0.5353182034748443
372.068,drone_lukas_posz,0.9481345612215306
