,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,0.3333333333333333,0.26666666666666666,-1.0,-1.0,-1.0,-1.0,0.3333333333333333,0.3333333333333333,0.4000000000000001,0.4000000000000001,-1.0,-1.0,-1.0,-1.0,0.26666666666666666,0.26666666666666666,0.13333333333333333,0.20000000000000004,-1.0,-1.0,-1.0,-1.0,0.13333333333333333,0.20000000000000004,0.20000000000000004,0.26666666666666666,-1.0,-1.0,-1.0,-1.0,0.4000000000000001,0.4000000000000001
1,0.3333333333333333,0.26666666666666666,-1.0,-1.0,-1.0,-1.0,0.3333333333333333,0.3333333333333333,0.4000000000000001,0.4000000000000001,-1.0,-1.0,-1.0,-1.0,0.26666666666666666,0.26666666666666666,0.13333333333333333,0.20000000000000004,-1.0,-1.0,-1.0,-1.0,0.13333333333333333,0.20000000000000004,0.20000000000000004,0.26666666666666666,-1.0,-1.0,-1.0,-1.0,0.4000000000000001,0.4000000000000001
2,0.3333333333333333,0.26666666666666666,-1.0,-1.0,-1.0,-1.0,0.3333333333333333,0.3333333333333333,0.4000000000000001,0.4000000000000001,-1.0,-1.0,-1.0,-1.0,0.26666666666666666,0.26666666666666666,0.13333333333333333,0.20000000000000004,-1.0,-1.0,-1.0,-1.0,0.13333333333333333,0.20000000000000004,0.20000000000000004,0.26666666666666666,-1.0,-1.0,-1.0,-1.0,0.4000000000000001,0.4000000000000001
3,0.3333333333333333,0.26666666666666666,-1.0,-1.0,-1.0,-1.0,0.3333333333333333,0.3333333333333333,0.4000000000000001,0.4000000000000001,-1.0,-1.0,-1.0,-1.0,0.26666666666666666,0.26666666666666666,0.13333333333333333,0.20000000000000004,-1.0,-1.0,-1.0,-1.0,0.13333333333333333,0.20000000000000004,0.20000000000000004,0.26666666666666666,-1.0,-1.0,-1.0,-1.0,0.4000000000000001,0.4000000000000001
4,0.3333333333333333,0.26666666666666666,-1.0,-1.0,-1.0,-1.0,0.3333333333333333,0.3333333333333333,0.4000000000000001,0.4000000000000001,-1.0,-1.0,-1.0,-1.0,0.26666666666666666,0.26666666666666666,0.13333333333333333,0.20000000000000004,-1.0,-1.0,-1.0,-1.0,0.13333333333333333,0.20000000000000004,0.20000000000000004,0.26666666666666666,-1.0,-1.0,-1.0,-1.0,0.4000000000000001,0.4000000000000001
5,0.3333333333333333,0.26666666666666666,-1.0,-1.0,-1.0,-1.0,0.3333333333333333,0.3333333333333333,0.4000000000000001,0.4000000000000001,-1.0,-1.0,-1.0,-1.0,0.26666666666666666,0.26666666666666666,0.13333333333333333,0.20000000000000004,-1.0,-1.0,-1.0,-1.0,0.26666666666666666,0.4000000000000001,0.26666666666666666,0.26666666666666666,-1.0,-1.0,-1.0,-1.0,0.4000000000000001,0.4000000000000001
6,0.3333333333333333,0.26666666666666666,-1.0,-1.0,-1.0,-1.0,0.3333333333333333,0.3333333333333333,0.4000000000000001,0.4000000000000001,-1.0,-1.0,-1.0,-1.0,0.26666666666666666,0.26666666666666666,0.13333333333333333,0.20000000000000004,-1.0,-1.0,-1.0,-1.0,0.26666666666666666,0.4000000000000001,0.26666666666666666,0.26666666666666666,-1.0,-1.0,-1.0,-1.0,0.4000000000000001,0.4000000000000001
7,0.3333333333333333,0.26666666666666666,-1.0,-1.0,-1.0,-1.0,0.3333333333333333,0.3333333333333333,0.4000000000000001,0.4000000000000001,-1.0,-1.0,-1.0,-1.0,0.26666666666666666,0.26666666666666666,0.13333333333333333,0.20000000000000004,-1.0,-1.0,-1.0,-1.0,0.26666666666666666,0.4000000000000001,0.26666666666666666,0.26666666666666666,-1.0,-1.0,-1.0,-1.0,0.4000000000000001,0.4000000000000001
8,0.3333333333333333,0.26666666666666666,-1.0,-1.0,-1.0,-1.0,0.3333333333333333,0.3333333333333333,0.4000000000000001,0.4000000000000001,-1.0,-1.0,-1.0,-1.0,0.26666666666666666,0.26666666666666666,0.3333333333333333,0.4000000000000001,-1.0,-1.0,-1.0,-1.0,0.26666666666666666,0.4000000000000001,0.26666666666666666,0.26666666666666666,-1.0,-1.0,-1.0,-1.0,0.4000000000000001,0.4000000000000001
9,0.3333333333333333,0.26666666666666666,-1.0,-1.0,-1.0,-1.0,0.26666666666666666,0.3333333333333333,0.4000000000000001,0.4000000000000001,-1.0,-1.0,-1.0,-1.0,0.26666666666666666,0.26666666666666666,0.3333333333333333,0.4000000000000001,-1.0,-1.0,-1.0,-1.0,0.26666666666666666,0.4000000000000001,0.26666666666666666,0.26666666666666666,-1.0,-1.0,-1.0,-1.0,0.4000000000000001,0.4000000000000001
10,0.3333333333333333,0.26666666666666666,-1.0,-1.0,-1.0,-1.0,0.26666666666666666,0.3333333333333333,0.4000000000000001,0.4000000000000001,-1.0,-1.0,-1.0,-1.0,0.26666666666666666,0.26666666666666666,0.3333333333333333,0.4000000000000001,-1.0,-1.0,-1.0,-1.0,0.26666666666666666,0.4000000000000001,0.26666666666666666,0.26666666666666666,-1.0,-1.0,-1.0,-1.0,0.4000000000000001,0.4000000000000001
